query,doc_title,doc_id,label
李荣浩,李荣浩撞脸周杰伦 换发型之后帅了10倍_时尚_腾讯网,d2617530,3
李荣浩,造型从全裸到“天雷滚滚” 蔡依林到底怎么了_时尚_腾讯网,d2617529,3
李荣浩,2015中国超级模特大赛总决赛落幕 95后女孩王一夺冠_时尚_腾讯网,d2617528,1
李荣浩,李荣浩 一个写词也不差的《作曲家》,d6603513,3
李荣浩,李荣浩金曲奖彩排 被赞“小眼”秒杀周杰伦 _娱乐_腾讯网,d5595873,3
李荣浩,李荣浩杨丞琳微博暧昧互动 网友:真在一起了?_娱乐_腾讯网,d5595869,3
李荣浩,李荣浩《李荣浩》新歌演唱会-MV-腾讯视频,d1183489,3
李荣浩,李荣浩谈恋情呵护杨丞琳:别去骚扰她_娱乐_腾讯网,d1183495,3
李荣浩,李荣浩撞脸周杰伦 换发型之后帅了10倍_时尚_腾讯网,d2617533,3
李荣浩,李荣浩新专辑11/28发行 新歌演唱会腾讯独播_娱乐_腾讯网,d5595870,3
李荣浩,李荣浩携《笑忘书》返场 网友:王菲你怎么看?_娱乐_腾讯网,d5770545,3
李荣浩,李荣浩五月开启巡演 亲自担当音乐制作人_娱乐_腾讯网,d5956502,3
李荣浩,李荣浩撞脸周杰伦 换发型之后帅了10倍_时尚_腾讯网,d2617531,3
李荣浩,李荣浩、袁娅维:“荣”耀之声 “维”我独尊,d5103120,3
李荣浩,李荣浩撞脸周杰伦 换发型之后帅了10倍_时尚_腾讯网,d2617526,3
李荣浩,李荣浩《李荣浩同名专辑》:80后的时代曲_娱乐_腾讯网,d5595867,3
李荣浩,李荣浩自曝已与女友分手:忘了何时分的_娱乐_腾讯网,d5595868,3
李荣浩,李荣浩五月开启巡演 亲自担当音乐制作人_娱乐_腾讯网,d5595872,3
李荣浩,李荣浩出道2年收入1700万 高调暧昧杨丞琳_娱乐_腾讯网,d5595871,3
李荣浩,李荣浩《笑忘书》(LIVE)_腾讯视频,d7673941,3
李荣浩,李荣浩谈恋情呵护杨丞琳:别去骚扰她_娱乐_腾讯网,d3791451,3
李荣浩,李荣浩撞脸周杰伦 换发型之后帅了10倍_时尚_腾讯网,d2617532,3
李荣浩,李荣浩《男人装》展现独特味道 小眼睛更迷人_时尚_腾讯网,d2617527,3
李荣浩,李荣浩的微博_腾讯微博,d1183490,3
李荣浩,李荣浩新歌演唱会,d402861,0
李荣浩,李荣浩:一个写词也不差的作曲家_娱乐_腾讯网,d1183497,3
李荣浩,李荣浩撞脸周杰伦 换发型之后帅了10倍_时尚_腾讯网,d2617535,3
李荣浩,李荣浩:今天高兴了,d1183492,3
李荣浩,李荣浩撞脸周杰伦 换发型之后帅了10倍_时尚_腾讯网,d2617534,3
2007版office办公软件官方下载,office2007官方下载_2007office软件下载_office2007免费版下载,d1307878,3
2007版office办公软件官方下载,办公软件Office2007免费 官方中文版 - 软件下载 - 绿茶软件园|33LC.com,d393165,3
2007版office办公软件官方下载,办公软件下载office2007免费下载|office2007精简版 三合一 - 中国破解联盟 - 起点下载,d41710,3
2007版office办公软件官方下载,2007word软件下载-office办公软件下载,d366705,1
2007版office办公软件官方下载,2007office软件下载|microsoft office 2007 官方简体中文完整版 - 软件下载 - 绿茶软件园|33LC.com,d2620016,3
2007版office办公软件官方下载,windows office2007官方版软件下载-windows office2007免费正式版下载-2345软件大全,d393163,3
2007版office办公软件官方下载,office软件_office软件下载_office软件大全-绿色下载吧,d2914883,1
2007版office办公软件官方下载,【office 2007 密钥】Office2007免费版下载_office软件_下载之家,d285643,3
2007版office办公软件官方下载,"Word2007免费版官方下载,办公软件下载Office2007免费版下载 - 办公软件下载 - 我爱资源",d6025829,3
2007版office办公软件官方下载,"Office2007专区_office2007下载,office2007教程_软件频道_天极网",d1018643,3
2007版office办公软件官方下载,办公软件office2007官方版软件下载-办公软件office2007免费正式版下载-2345软件大全,d634440,3
2007版office办公软件官方下载,office2007官方下载 免费完整版win7_office2007免费版下载_2007office软件下载,d634441,3
2007版office办公软件官方下载,office2007免费版下载|办公软件2007官方下载 免费完整版_免费下载 - 统一下载站,d28190,3
2007版office办公软件官方下载,office2007免费版下载|Microsoft Office 2007 官方简体中文免费版 下载_当下软件园_软件下载,d166660,3
2007版office办公软件官方下载,win7 office2007官方版软件下载-win7 office2007免费正式版下载-2345软件大全,d41708,3
2007版office办公软件官方下载,【office2007精简绿色版】|办公软件绿软下载-绿软基地,d2452386,3
2007版office办公软件官方下载,office 2007 完整版 microsoft office 2007 绿色下载|Microsoft Office 2007 官方简体中文版 - 绿色软件联盟,d166661,3
2007版office办公软件官方下载,office2007官方下载 免费完整版_office2007免费版下载 - 系统之家,d14408,3
2007版office办公软件官方下载,Office 2007|Office 2007 官方简体中文版(WPS)下载_非凡软件站,d33014,3
2007版office办公软件官方下载,word2007下载免费完整版_word2007免费版下载安装地址_2345软件大全,d477177,3
2007版office办公软件官方下载,【office2007免费版下载】Microsoft Office 2007(含密匙) 免费版-ZOL软件下载,d41707,3
2007版office办公软件官方下载,微软办公软件Office 2007 SP3免费版官方下载 - 软件下载 - 绿茶软件园|33LC.com,d41711,3
2007版office办公软件官方下载,2007版office办公软件|2007版office办公软件免费 官方版 - 软件下载 - 绿茶软件园|33LC.com,d8092914,3
2007版office办公软件官方下载,"【office2007下载】, office2007下载相关软件, office2007下载相关手机应用手机游戏列表-绿色下载吧",d6526991,3
2007版office办公软件官方下载,"App news and reviews, best software downloads and discovery - Softonic",d1389213,0
2007版office办公软件官方下载,office2007免费版下载_office2007官方下载 免费完整版【microsoft office 2007】-下载之家,d234774,3
2007版office办公软件官方下载,word2007官方下载免费完整版_word2007官方下载-太平洋下载中心,d393164,3
2007版office办公软件官方下载,"微软2007office软件官网免费下载,微软2007office软件官方最新版下载-126免费网络硬盘",d5766055,0
2007版office办公软件官方下载,office2007免费版下载|office2007官方下载 免费完整版-办公软件-系统大全,d28186,3
2007版office办公软件官方下载,Microsoft Office2007 软件官方下载 Microsoft Office2007 完美破解版免费下载 安卓游戏 安卓游戏下载 安卓软件 绿色软件--迅载网,d393166,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,得知灾区急需帐篷后,立即到当地一家帐篷厂采购,帐篷有两种规格:可供3人居住的小帐篷,每顶160;供10人居住的大帐篷,每顶400.学校花去捐款",d7141627,3
某校师生积极为汶川地震灾区捐款,板-道客巴巴,d8279367,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款捐物,在得知灾区急需帐篷后,立刻到当地的一家帐篷厂采购,帐篷有两种规格,可供3人居住的小帐篷,价格每顶160元;可供10人居住的大帐篷",d4641461,3
某校师生积极为汶川地震灾区捐款,"视频答案|某校师生积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地的一家帐篷厂采购,帐篷有两种规格:可供3人居住的小帐篷,价格每顶160元;可供10人居住的大帐篷",d527664,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地的一家帐篷厂采购,帐篷有两种规格:可供3人居住的小帐篷,价格每顶160元;可供10人居住的大帐篷,价格每",d527657,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地",d7141628,3
某校师生积极为汶川地震灾区捐款,"视频答案|某公司职工积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地的一家帐篷厂采购,帐篷现有两种规格:可供3人居住的小帐篷,价格每顶160元;可供10人居住的大帐篷",d527665,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地的一家帐篷厂采购,帐篷有两种规格:可供3人居住的小帐篷,价格每顶160元;可供10人居住的大帐篷,价格每顶",d3077300,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地的一家帐篷厂采购,帐篷有两种规格:可供3人居住的小帐篷,价格每顶160元;可供10人居住的大帐篷,价格每顶",d9111988,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得_初中一年级数学二元一次方程组的应用_小精灵儿童网站",d9111987,3
某校师生积极为汶川地震灾区捐款,"求解答 学习搜索引擎 | 某校师生积极为汶川地震灾区捐款,在得知灾区急需账篷后,立即到当地的一家账篷厂采购,帐篷有两种规格:可供3人居住的小账篷,价格每顶160元",d3077301,3
某校师生积极为汶川地震灾区捐款,列方程或方程组解应用题: .某校师生积极为汶川地震灾区捐款.在得知灾区急需帐篷后.立即到当地的一家帐篷厂采购.帐篷有两种规格:可供3人居住的小帐篷.价格每顶160,d527656,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得知灾区急需账篷后,立即到当地的一家账篷厂采购,帐篷有两种规格:可供3人居住的小账篷,价格每顶160元;可供10人居住的大账篷,价格每",d527659,3
某校师生积极为汶川地震灾区捐款,"七年级数学题,某校师生积极为地震灾区捐款……_搜狗问问",d527660,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地的一家帐篷厂采_百度知道",d3077299,3
某校师生积极为汶川地震灾区捐款,七下数学期中考试_百度文库,d3433083,3
某校师生积极为汶川地震灾区捐款,第二轮专题复习9:不等式型应用题_图文_百度文库,d527662,3
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款.在得知灾区急需帐篷后.立刻到当地的一家帐篷厂采购.帐篷有两种规格.可供3人居住的小帐篷.价格每顶160元,可供10人居住的大帐篷.价格每顶",d527661,3
某校师生积极为汶川地震灾区捐款,"求解答 学习搜索引擎 | 某校师生积极为汶川地震灾区捐款,在得知灾区急需账篷后,立即到当地的一家账篷厂采购,帐篷有两种规格:可供3人居住的小账篷,价格每顶160元",d527663,3
某校师生积极为汶川地震灾区捐款,"【汶川地震过后,某公司为某灾区灾民提供了甲型材料24000m²和乙型材料12000m²,要搭建板房400间。】-突袭网",d3080953,0
某校师生积极为汶川地震灾区捐款,"某校师生积极为汶川地震灾区捐款,在得知灾区急需帐篷后,立即到当地的一家帐篷厂采购,帐篷......_百度知道",d9135220,3
凡卡的结局,《凡卡》的结局_搜狗问问,d7166167,3
凡卡的结局,"《凡卡》的结尾以美梦结束,但凡卡梦醒之后会是怎样的情景呢?请展开丰富的想象,编一个合情合理的故事。_百度知道",d5409523,3
凡卡的结局,凡卡的结局_用户3292824203_新浪博客,d4727416,3
凡卡的结局,续写凡卡结局_百度文库,d1993839,3
凡卡的结局,凡卡续写(美好的结局)_搜狗问问,d1720988,3
凡卡的结局,凡卡一文的结局可能是什么?_百度知道,d8116631,3
凡卡的结局,凡卡的结局_搜狗问问,d7166168,3
凡卡的结局,"凡卡的梦续写,凡卡甜蜜的梦,凡卡的希望真的甜蜜吗,课文以凡卡的梦结尾-爱作文网",d4727417,0
凡卡的结局,《凡卡》凡卡 的结局会怎样?_百度知道,d3797963,2
凡卡的结局,凡卡的结局_lihaijuan000000_新浪博客,d6163707,3
凡卡的结局,凡卡最后的结局是怎样的_搜狗问问,d7702870,3
凡卡的结局,课文以凡卡的梦结尾有什么含义_百度知道,d6163706,2
凡卡的结局,凡卡的结局是怎样的?_百度知道,d5712668,3
凡卡的结局,续写《凡卡》结局_3554760593_新浪博客,d3797967,3
凡卡的结局,"《凡卡》续写300字左右。 不过结局要好的,不能是悲惨的。_搜狗问问",d7702869,3
凡卡的结局,凡卡的结尾续写_搜狗问问,d3797966,3
凡卡的结局,凡卡的悲惨结局 作文 400字 许冰如-作文网,d6163705,3
凡卡的结局,悲惨的结局——《凡卡》续写,d7166170,3
凡卡的结局,凡卡最后的结局_百度知道,d4727418,2
凡卡的结局,大家写的凡卡的结局是什么呢(记得把续写发上来哦)_缘韵之梦吧_百度贴吧,d4727420,1
凡卡的结局,凡卡结局.doc - 豆丁网,d6163708,3
凡卡的结局,凡卡的结局是什么_百度知道,d3797964,3
凡卡的结局,凡卡的结局_百度知道,d3797962,2
凡卡的结局,《凡卡》的结局_百度知道,d5712667,3
凡卡的结局,"凡卡的美好结局-凡卡续写400字,结局美好 _汇潮装饰网",d75451,3
凡卡的结局,凡卡的结局 廖健欣_六六六六永远优秀_新浪博客,d3797965,3
凡卡的结局,凡卡的结局是什么(真实的)_搜狗问问,d8116632,3
凡卡的结局,凡卡的结局的相关作文,d4727415,3
